,eventimage,eventtitle,placename,cityname,eventstartdate,eventDescripton
56,https://images.discotech.me/events/None/ea0915ee-eda6-43c3-9f7c-10ac1f36b407.png?auto=format%2Ccompress,Weekends at Circa Stadium Swim,Stadium Swim,Las Vegas,"Saturday, July 30, 2022 9:00 AM","Tickets
Tickets available online. Use promo code DISCO to save 10% on your tickets!
View Tickets"
57,https://images.discotech.me/events/37189435/9b471dee-e3f1-484f-ba53-8769b4dba035.jpeg?auto=format%2Ccompress,Azilo Ultra Pool Featuring Tony Ardazon,Azilo Ultra Pool,Las Vegas,"Saturday, July 30, 2022 10:00 AM","Bottle Service
Bottle Menu Unavailable Floor Plan
Table Reservations close at 8 am
Lounge Chair
1 GUESTS | $100.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit, Chair purchase includes an umbrella
All Entry to Azilo Ultra Pool is complimentary with the purchase of a chaise lounge
All juice and soda mixers are included with the purchase of a bottle
The exact location will be determined when you arrive at the door
Maximum capacity of 1 person per lounge chair
Azilo Ultra Pool will be aged 21+ daily
Daybeds Spa
4 GUESTS | $300.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Spa Day Bed
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Spa Day Bed
Azilo Ultra Pool will be aged 21+ daily
Lilypads
4 GUESTS | $400.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of Lily Pad
All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Lily Pad
Azilo Ultra Pool will be aged 21+ daily
Daybeds
4 GUESTS | $500.00 MIN
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 4 person(s) per Pool Day Bed
Azilo Ultra Pool will be aged 21+ daily
Cabanas
10 GUESTS | $1,000.00 MIN
Azilo Ultra Pool Cabanas include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 10 person(s) per Cabana
Azilo Ultra Pool will be aged 21+ daily
Bungalow
12 GUESTS | $1,400.00 MIN
Azilo Ultra Pool Bungalows include 2 Sun Loungers out front of Cabana, TV, Sounds System, Fridge & Couch, Misting Fans, Exclusive Pool.
Remaining F&B minimum spend plus sales tax & gratuity due upon arrival - additional to 20% deposit
Entry to Azilo Ultra Pool is complimentary with the purchase of a Pool Day Bed All juice and soda mixers are included with the purchase of a bottle
Exact location will be determined when you arrive at the door
Maximum capacity of 15 person(s) per Bungalow
Azilo Ultra Pool will be aged 21+ daily"
58,https://images.discotech.me/events/37187458/100f952c-18e8-4ba5-a681-435569d8a499.jpeg?auto=format%2Ccompress,Dababy,Drai's Beach Club,Las Vegas,"Saturday, July 30, 2022 11:00 AM","Tickets
Use promo code DISCO to save 10% on your ticket purchase! Promo code only valid for certain events.
View Tickets"
59,https://images.discotech.me/events/37189460/17cb69ec-b0ff-455b-95cc-b664f898afa0.jpg?auto=format%2Ccompress,Fashen,Daylight,Las Vegas,"Saturday, July 30, 2022 11:00 AM","Tickets
Use promo code DISCO to save $2 on your ticket purchase!
View Tickets"
60,https://images.discotech.me/events/37150998/8ac73305-9a7d-4714-94cc-372031d436ce.jpg?auto=format%2Ccompress,Fisher,Tao Beach,Las Vegas,"Saturday, July 30, 2022 11:00 AM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 9 am
Prime Daybed
6 GUESTS | $3,500.00 MIN
Temple Cabana
8 GUESTS | $5,000.00 MIN"
61,https://images.discotech.me/events/37179070/997a89a5-9329-40c1-90ae-6c5937270194.jpg?auto=format%2Ccompress,Justin Credible,Liquid,Las Vegas,"Saturday, July 30, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
62,https://images.discotech.me/events/37179100/325a6a75-b1a7-49a4-9c93-2e9e6af7d519.jpg?auto=format%2Ccompress,Lil Jon (DJ Set),Wet Republic,Las Vegas,"Saturday, July 30, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
63,https://images.discotech.me/events/37187333/bbb968f7-fd22-4881-b9c2-dd7225be26dc.jpeg?auto=format%2Ccompress,Malaa,Elia Beach Club,Las Vegas,"Saturday, July 30, 2022 11:00 AM","Tickets
Use promo code DISCO to save $5 on your ticket purchase!
View Tickets"
64,https://images.discotech.me/events/37168815/a4713a23-bf8c-42aa-8e83-51a6b5cd9b0d.jpeg?auto=format%2Ccompress,The Chainsmokers,Encore Beach Club (EBC),Las Vegas,"Saturday, July 30, 2022 11:00 AM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
65,https://images.discotech.me/events/37150973/772f25d7-fa92-45d0-bfb2-964cc36438ca.jpg?auto=format%2Ccompress,Vintage Culture - Full Bloom,Marquee Dayclub,Las Vegas,"Saturday, July 30, 2022 11:00 AM","Tickets
Tickets available online.
View Tickets"
66,https://images.discotech.me/events/37164709/3e7ef333-4126-4e78-8339-dc167c6e6b6a.png?auto=format%2Ccompress,Zedd,AYU Dayclub,Las Vegas,"Saturday, July 30, 2022 11:00 AM","Tickets
Use promo code DISCO to get a 10% discount off your tickets!
View Tickets"
67,https://images.discotech.me/venue_template/0f362f94-05dc-4b7e-91ab-f4beb1b2c7c4.jpg?auto=format%2Ccompress,Las Vegas Pool Crawl,Las Vegas Pool Crawl,Las Vegas,"Saturday, July 30, 2022 11:30 AM","Event Details
Pool tour
11:30am- Check in at Go Pool at The Flamingo
2nd Pool- To be announced
3rd Pool- Elia Beach club at The Virgin hotel
You will arrive at the last pool between 2:30-3 pm. The tour ends at the last pool.
Package Includes:
Admission to 3 pool parties
Party bus transportation to the pools
Complimentary drinks and waters
Party hosts"
68,https://images.discotech.me/events/37236799/adf54d99-6aad-4433-aecd-6ae4151c03b7.jpg?auto=format%2Ccompress,Jeremy Espinosa,Terrace Afterhours,Las Vegas,"Saturday, July 30, 2022 11:59 AM","Bottle Service
Bottle Menu Unavailable Floor Plan Unavailable
Table Reservations close at 9:59 am
Discotech Special #2
8 GUESTS | $750.00 MIN
3 bottles of Hustler Brand Vodka and a table outdoors.
Patio Table
8 GUESTS | $750.00 MIN
VIP table on rooftop.
Dance Floor Table
10 GUESTS | $1,000.00 MIN
Rooftop table located on dance floor
Discotech Special #1
10 GUESTS | $1,000.00 MIN
3 premium bottles of liquor and a table outdoors. (buy 2 bottles get 1 free)
Dance Floor Table (Large)
15 GUESTS | $1,500.00 MIN
Rooftop table located on dance floor"
69,https://images.discotech.me/venue_template/None/4f916b8d-f411-4e3b-87c1-11ac3bbd9aa1.jpg?auto=format%2Ccompress,Sapphire Pool Saturdays,Sapphire Pool,Las Vegas,"Saturday, July 30, 2022 12:00 PM",
70,https://images.discotech.me/venue_template/d5b2c0dc-b580-4137-a34d-867be7365c07.jpg?auto=format%2Ccompress,Legacy Saturdays,Legacy Club,Las Vegas,"Saturday, July 30, 2022 2:00 PM",
71,https://images.discotech.me/events/37198844/84bb4ea9-0633-4683-adc0-c79a8d0f3e29.jpg?auto=format%2Ccompress,Paris By Night,Zappos Theater,Las Vegas,"Saturday, July 30, 2022 7:30 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
72,https://images.discotech.me/events/37187261/e5a4e6ed-2760-41dc-8699-b5ff1289eb96.jpg?auto=format%2Ccompress,Amanda Miguel,The Theater at Virgin Hotels,Las Vegas,"Saturday, July 30, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
73,https://images.discotech.me/events/37206126/8ba4007e-6eec-4932-99c5-bb6553429a2f.png?auto=format%2Ccompress,J Boog & The Green,Downtown Las Vegas Events Center,Las Vegas,"Saturday, July 30, 2022 8:00 PM","Event Details
Reggae Rise Up & Live Nite Events Presents
J Boog & The Green
with Special Guest FIA
DOORS: 7:00PM
MUSIC STARTS: 8:00PM
All Ages Event
Question?
#ReggaeRiseUp"
74,https://images.discotech.me/events/37165120/00b05129-5f7c-4572-a33b-7d363b435efd.jpg?auto=format%2Ccompress,James Taylor & His All-Star Band,T-Mobile Arena,Las Vegas,"Saturday, July 30, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
75,https://images.discotech.me/events/None/b9042996-4fe1-4c16-96bd-f1eafb788a77.jpg?auto=format%2Ccompress,Katy Perry: PLAY,The Theatre at Resorts World,Las Vegas,"Saturday, July 30, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
76,https://images.discotech.me/events/37174568/05348dd1-c67e-4143-9b1e-046d707f3d53.jpg?auto=format%2Ccompress,Maxwell,Encore Theater at Wynn,Las Vegas,"Saturday, July 30, 2022 8:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
77,https://images.discotech.me/events/37221321/e8d7fcb8-3cee-4860-9ff0-f0b9ee31da17.jpg?auto=format%2Ccompress,Gimme Gimme Disco: A Dance Party Inspired by ABBA,Brooklyn Bowl,Las Vegas,"Saturday, July 30, 2022 9:00 PM","Resale Tickets
Sold Out? Get tickets on StubHub.
View Resale Tickets
Discotech may receive a commission on resale ticket purchases."
78,https://images.discotech.me/venue_template/1891/e32f87bc-aefb-481e-91b4-19d63ca47b40.png?auto=format%2Ccompress,Nightclub Tour,Las Vegas Club Crawl,Las Vegas,"Saturday, July 30, 2022 9:00 PM","Event Details
Join us on a club crawl and visit 3 nightclubs in one night. The party bus will take you to all three nightclubs.
- SCHEDULE IS SUBJECT TO CHANGE
- Thursday, Friday, and Saturday tours all start at the same location.
- 9:00-9:30pm- Check in at Blondies in the Planet Hollywood hotelPackage includes: party bus transportation to all the nightclubs, complimentary drinks on the party bus, admission to 3 nightclubs, expedited entry and your hosts for the evening.
Clubs will be 3 out of the following clubs:
- -Hakkasan nightclub
- -Jewel Nightclub
- -Marquee nightclub
- -Tao nightclub
- -Foundation Room
- - On The Record The last club is where we end the club crawl
-Must have valid ID and be in proper dress code
-Any cancellations must be made 72 hours before your scheduled club crawl and will incur a $15 cancellation fee per ticket."
79,https://images.discotech.me/events/37148876/8733c56e-09f1-462a-8285-60af4b90778d.jpg?auto=format%2Ccompress,Usher: My Way - The Vegas Residency,Park Theater at Park MGM,Las Vegas,"Saturday, July 30, 2022 9:00 PM","Artists
Usher
Pop, R&B, Rap / Hip-Hop
31 Upcoming Events"
80,https://d3nxoulyw7bc8u.cloudfront.net/venue_template/3829/5df79992-9e6c-44d6-b0b3-d609e5ddaaa4.jpg,Saturdays,Foundation Room,Las Vegas,"Saturday, July 30, 2022 9:30 PM","Bottle Service
Bottle Menu Floor Plan Unavailable
Table Reservations close at 7:30 pm
Inside Table
6 GUESTS | $500.00 MIN
Table for 6 located indoors.
Outside Table
6 GUESTS | $500.00 MIN
Table for 6 located outdoors.
Inside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located indoors.
Outside Table (Large)
12 GUESTS | $1,000.00 MIN
Table for 12 located outdoors."
81,https://images.discotech.me/events/37164026/b4126da1-23f6-47c0-ae1c-b8287b224134.jpg?auto=format%2Ccompress,Chateau Rooftop Saturdays,Chateau,Las Vegas,"Saturday, July 30, 2022 10:00 PM",
82,https://images.discotech.me/events/37198509/fea3506a-bff8-4ef2-82bc-e12138c3b555.jpg?auto=format%2Ccompress,️Discopussy W/ Vnssa (sol),Discopussy,Las Vegas,"Saturday, July 30, 2022 10:00 PM","Bottle Service
Bottle Menu Unavailable Floor Plan Unavailable
Table Reservations close at 8 pm
VIP Table for 6
6 GUESTS | $400.00 MIN
VIP table for up to 6 guests. Includes one bottle + unlimited mixers.
Prime VIP table
6 GUESTS | $800.00 MIN
Prime VIP table behind DJ for up to 6 guests. Includes two bottles + unlimited mixers.
VIP table for 12
12 GUESTS | $800.00 MIN
Large VIP table for up to 12 guests. Includes two bottles + unlimited mixers."
83,https://images.discotech.me/events/37189558/5abb027c-1910-43e5-bcee-15f6806b9c24.jpeg?auto=format%2Ccompress,Lil Wayne,Drai's Nightclub,Las Vegas,"Saturday, July 30, 2022 10:00 PM","Bottle Service
Bottle Menu Floor Plan
Table Reservations close at 8 pm
Poolside Banquette
6 GUESTS | $1,200.00 MIN SOLD OUT
Place yourself at the epicenter of action with our Poolside tables. Tucked between colossal palm trees under a blanket of stars, you'll find yourself facing our towering DJ booth while surrounded by bottles popping and twin pools reflecting the multitude of Vegas lights. Put your feet in the pool and relax while watching the thousands of LEDs flashing inside, or dance around the pool deck.
Bungalow
10 GUESTS | $2,000.00 MIN SOLD OUT
Located directly outside your exclusive bungalow, float in euphoric bliss in a private pool reserved for just you and your guests. Each bungalow possesses two shaded couches and 55-inch flat screens within, with more seating outside. Across the pools you will find yourself facing a world-renowned DJ, and beyond that the greatest view in the city. Each table possesses devoted storage cabinets and outlets for charging mobile devices.
- Private pool access
- 55-inch LED flat screens
- Humidity adjusted fans
- 3 couches
VIP Balcony
6 GUESTS | $2,000.00 MIN SOLD OUT
Our VIP Balcony tables provide you with a surreal birds eye view of the venue seemingly pulled straight from a movie classic. Enjoy your evening in the privacy of this exclusive space overlooking the entire venue. Relax eye level to our 80-sided LED disco ball, with 7,000 square feet of additional LED wrapped around the venue; all while you watch confetti and cryo rain down on the dance floor to the sound of world-class DJs. Each possesses devoted storage cabinets and outlets for charging mobile devices.
Banquette
6 GUESTS | $2,500.00 MIN
Position yourself on plush black with pink trim couches at the Banquette tables and enjoy views of 7,000 square feet of LED, confetti showers, cryo-cannons, and more. From here you are witness to the entire club, while you sit just a short walk from the dance floor. Each table possesses devoted storage cabinets and outlets for charging mobile devices.
Celebrity
6 GUESTS | $2,500.00 MIN SOLD OUT
These secluded booths provide opportunities for the privacy and intimacy many venues lack. From this height, Drai's elegant landscape of premier design becomes unmistakable. Look over your balcony onto this vessel of teeming life, sound, and light. Relax eye level to our 80-sided LED disco ball, with 7,000 square feet of additional LED wrapped around the venue and watch confetti and cryo-cannons rain down on the dance floor to the sound of world-class DJs. Each table possesses devoted storage cabinets and outlets for charging mobile devices.
Mezzanine Booth
8 GUESTS | $3,000.00 MIN SOLD OUT
These secluded booths provide opportunities for the privacy and intimacy many venues lack. From this height, Drai's elegant landscape of premier design becomes unmistakable. Look over your balcony onto this vessel of teeming life, sound, and light. Relax eye level to our 80-sided LED disco ball, with 7,000 square feet of additional LED wrapped around the venue and watch confetti and cryo-cannons rain down on the dance floor to the sound of world-class DJs. Each table possesses devoted storage cabinets and outlets for charging mobile devices.
Elevated VIP Booth
10 GUESTS | $4,000.00 MIN
Take it all in from our spacious Elevated VIP Booths. Ringing the main floor perimeter of the Nightclub, these booths offer an unimpeded glimpse of the entire venue, inside and out. Only yards away sit the DJ stage and dance floor where you will have a staggering view of one of the largest LED systems in the world. Each table possesses devoted storage cabinets and outlets for charging mobile devices.
Patio Dance Floor
14 GUESTS | $5,000.00 MIN
The Dance Floor: Command center of Drai's Nightclub. With a direct line of sight of the DJ booth, you'll experience confetti showers, cooling clouds of cryo, and a sea of lights featuring our million-dollar LED disco ball - the only one of its kind. Each booth comfortably seats 10 guests in the center of it all.
VIP Dance Floor Table
10 GUESTS | $6,000.00 MIN
The Dance Floor: command center of Drai's Nightclub. With a direct line of sight of the DJ booth, you'll experience confetti showers, cooling clouds of cryo, and a sea of lights featuring our million-dollar LED disco ball - the only one of its kind. Each booth comfortably seats 6 guests with devoted storage cabinets and outlets for charging mobile devices.
Upper Dance Floor Table
12 GUESTS | $6,000.00 MIN
Supplying seated and standing room for 10 guests, the Upper Dance Floor tables place you in a prime position over the dance floor. A sight of sensory saturation and unbridled energy, these tables have only one point of entry, putting you in charge of who comes in and out of your space. Each of these tables possesses devoted storage cabinets and outlets for charging mobile devices.
Dance Floor Table
14 GUESTS | $8,000.00 MIN
The Dance Floor: command center of Drai's Nightclub. With a direct line of sight of the DJ booth, you'll experience confetti showers, cooling clouds of cryo, and a sea of lights featuring our million-dollar LED disco ball - the only one of its kind. Each booth comfortably seats 10 guests with devoted storage cabinets and outlets for charging mobile devices.
The King's Table
16 GUESTS | $10,000.00 MIN SOLD OUT
Supplying seated and standing room for 10 guests, the Upper Dance Floor tables place you in a prime position over the dance floor. A sight of sensory saturation and unbridled energy, these tables have only one point of entry, putting you in charge of who comes in and out of your space. Each of these tables possesses devoted storage cabinets and outlets for charging mobile devices.
Stage
7 GUESTS | $50,000.00 MIN
Take your night to the next level at our Stage tables. Located immediately behind the entrancing melodies of the worlds most revered DJs, you will find yourself overlooking the entire party. Entry to this section is controlled by our security staff, keeping you and your guests in comfortable privacy. This section has unprecedented views of the entertainment capital of the planet for a backdrop and one of the most meticulously planned venues ever conceived to the fore. Each possesses devoted storage cabinets and outlets for charging mobile devices."
